visit_id,customer_id,signup_date,visit_date,week_start_date,is_last_week_dip_period,days_since_signup,visit_number_for_customer,previous_lifetime_visits,customer_cohort,plan,acquisition_channel,primary_device,region,referrer_source,app_version,feature_area,session_duration_minutes,pages_viewed,support_ticket_created,support_ticket_reason,mobile_crash_bug_exposed,email_campaign_received,promo_exposed,churn_risk_score,retained_next_7d,retention_drop_driver_hint
VIS-F5E3C5F4CAD8,CUST-00267,2025-10-31,2026-04-12,2026-04-06,0,163,13,12,Returning,Pro,Organic Search,iOS,Northeast,linkedin,4.2.7,Dashboard,12.19,6,0,,0,0,0,28.0,1,normal_activity
VIS-76DE6B3FB533,CUST-00269,2025-12-08,2026-04-09,2026-04-06,0,122,4,3,Returning,Free,Email,Web,West,partner_site,web,Reports,1.6,2,0,,0,1,0,50.9,0,normal_activity
VIS-332E07330B0B,CUST-00270,2025-11-18,2026-04-12,2026-04-06,0,145,20,19,Power User,Pro,Email,Android,Northeast,instagram,4.2.8,Search,10.97,7,0,,0,1,0,1,1,normal_activity
VIS-958D70D605EC,CUST-00270,2025-11-18,2026-04-07,2026-04-06,0,140,21,20,Power User,Pro,Email,Android,Northeast,instagram,4.2.7,Dashboard,12.47,11,0,,0,1,0,3.4,1,normal_activity
VIS-28D1C0996662,CUST-00270,2025-11-18,2026-04-09,2026-04-06,0,142,22,21,Power User,Pro,Email,Android,Northeast,newsletter,4.2.9,AI Assistant,12.77,9,0,,0,0,1,7.9,1,normal_activity
VIS-87FE9DD92B6B,CUST-00271,2025-12-19,2026-04-10,2026-04-06,0,112,14,13,Returning,Pro,Email,iOS,Northeast,youtube,4.2.8,Search,13.54,11,0,,0,1,0,25.9,1,normal_activity
VIS-B6B8E9CBCBF1,CUST-00271,2025-12-19,2026-04-07,2026-04-06,0,109,15,14,Returning,Pro,Email,iOS,Northeast,partner_site,4.2.9,Reports,17.31,9,0,,0,1,0,16.4,1,normal_activity
VIS-64DAB3DDA7EA,CUST-00275,2025-10-27,2026-04-10,2026-04-06,0,165,1,0,At Risk,Free,Direct,Android,West,direct,4.2.7,Search,6.6,4,0,,0,0,0,86.4,0,normal_activity
VIS-17DCE2B42C04,CUST-00276,2025-11-05,2026-04-11,2026-04-06,0,157,5,4,Returning,Basic,Email,iOS,South,direct,4.2.9,Search,8.6,4,0,,0,1,0,37.1,1,normal_activity
VIS-D100EF052082,CUST-00276,2025-11-05,2026-04-11,2026-04-06,0,157,6,5,Returning,Basic,Email,iOS,South,direct,4.2.8,Integrations,13.91,5,0,,0,1,0,37.9,1,normal_activity
VIS-2158B665249F,CUST-00277,2026-01-12,2026-04-09,2026-04-06,0,87,13,12,Returning,Pro,Organic Search,Web,Midwest,partner_site,web,Search,20.68,10,0,,0,0,1,31.5,1,normal_activity
VIS-4180E9535A5A,CUST-00277,2026-01-12,2026-04-09,2026-04-06,0,87,14,13,Returning,Pro,Organic Search,Web,Midwest,direct,web,Dashboard,11.41,11,0,,0,0,0,25.3,1,normal_activity
VIS-2BF0A0159B19,CUST-00278,2025-09-12,2026-04-07,2026-04-06,0,207,8,7,New,Enterprise,Organic Search,Android,International,google,4.2.9,Integrations,24.15,13,0,,0,0,0,47.1,0,normal_activity
VIS-848931904ABB,CUST-00278,2025-09-12,2026-04-07,2026-04-06,0,207,9,8,New,Enterprise,Organic Search,Android,International,google,4.2.9,Dashboard,16.23,5,0,,0,0,1,35.0,1,normal_activity
VIS-F50A16A303EE,CUST-00279,2025-11-08,2026-04-11,2026-04-06,0,154,15,14,New,Enterprise,Partner,iOS,Northeast,newsletter,4.2.7,AI Assistant,14.24,10,0,,0,0,1,24.6,1,normal_activity
VIS-38C9C9122988,CUST-00279,2025-11-08,2026-04-10,2026-04-06,0,153,16,15,New,Enterprise,Partner,iOS,Northeast,newsletter,4.2.9,Reports,14.7,9,0,,0,0,0,33.0,1,normal_activity
VIS-EA482FE93058,CUST-00280,2025-09-06,2026-04-08,2026-04-06,0,214,15,14,Power User,Basic,Organic Search,Android,West,direct,4.2.9,Dashboard,4.79,6,0,,0,0,0,22.8,1,normal_activity
VIS-720432721826,CUST-00280,2025-09-06,2026-04-10,2026-04-06,0,216,16,15,Power User,Basic,Organic Search,Android,West,direct,4.2.8,Export,7.78,3,0,,0,0,0,16.1,0,normal_activity
VIS-749836B86E68,CUST-00280,2025-09-06,2026-04-07,2026-04-06,0,213,17,16,Power User,Basic,Organic Search,Android,West,google,4.2.9,Reports,11.64,6,0,,0,0,0,26.2,1,normal_activity
VIS-176574A6B932,CUST-00280,2025-09-06,2026-04-12,2026-04-06,0,218,18,17,Power User,Basic,Organic Search,Android,West,instagram,4.2.9,AI Assistant,12.15,7,0,,0,0,0,19.3,1,normal_activity
VIS-051AB81C8B42,CUST-00281,2025-09-03,2026-04-07,2026-04-06,0,216,4,3,Returning,Basic,Partner,Android,International,instagram,4.2.8,Integrations,16.77,4,0,,0,0,1,35.9,0,normal_activity
VIS-50877D9F684C,CUST-00282,2026-01-27,2026-04-12,2026-04-06,0,75,7,6,Power User,Free,Referral,Web,South,youtube,web,Export,6.15,2,0,,0,0,0,55.8,1,normal_activity
VIS-E21B4705B90F,CUST-00283,2025-10-16,2026-04-11,2026-04-06,0,177,25,24,Power User,Pro,Partner,Web,Northeast,direct,web,Dashboard,6.6,8,0,,0,0,0,9.2,1,normal_activity
VIS-65698CDEFA6C,CUST-00283,2025-10-16,2026-04-06,2026-04-06,0,172,26,25,Power User,Pro,Partner,Web,Northeast,google,web,Reports,16.37,9,0,,0,0,0,9.8,1,normal_activity
VIS-76E67BF833AC,CUST-00283,2025-10-16,2026-04-11,2026-04-06,0,177,27,26,Power User,Pro,Partner,Web,Northeast,newsletter,web,Billing,16.17,6,0,,0,0,0,12.5,1,normal_activity
VIS-FAE8AD567FCB,CUST-00283,2025-10-16,2026-04-08,2026-04-06,0,174,28,27,Power User,Pro,Partner,Web,Northeast,partner_site,web,Integrations,10.7,5,0,,0,0,1,16.9,1,normal_activity
VIS-1C6B177B0DB5,CUST-00284,2025-10-19,2026-04-09,2026-04-06,0,172,7,6,New,Basic,Referral,iOS,Northeast,newsletter,4.2.9,Dashboard,12.92,4,0,,0,0,1,46.8,1,normal_activity
VIS-D8010861FAB2,CUST-00285,2025-10-24,2026-04-06,2026-04-06,0,164,14,13,Returning,Basic,Organic Search,iOS,Midwest,linkedin,4.2.9,Reports,4.79,2,0,,0,0,0,36.2,0,normal_activity
VIS-E333B6D82431,CUST-00285,2025-10-24,2026-04-08,2026-04-06,0,166,15,14,Returning,Basic,Organic Search,iOS,Midwest,instagram,4.2.8,Dashboard,5.01,6,0,,0,0,0,44.2,0,normal_activity
VIS-B0A3B244683B,CUST-00286,2025-10-04,2026-04-06,2026-04-06,0,184,14,13,Returning,Pro,Referral,Android,West,linkedin,4.2.8,Integrations,15.62,8,0,,0,0,0,21.0,1,normal_activity
VIS-B354FB23087C,CUST-00286,2025-10-04,2026-04-12,2026-04-06,0,190,15,14,Returning,Pro,Referral,Android,West,partner_site,4.2.9,Dashboard,9.15,7,0,,0,0,0,21.0,1,normal_activity
VIS-5B39E046ADC6,CUST-00286,2025-10-04,2026-04-12,2026-04-06,0,190,16,15,Returning,Pro,Referral,Android,West,newsletter,4.2.9,Search,15.79,8,0,,0,0,0,28.2,1,normal_activity
VIS-316859479734,CUST-00287,2025-10-09,2026-04-11,2026-04-06,0,184,3,2,Returning,Free,Organic Search,Web,Northeast,linkedin,web,Search,6.28,3,0,,0,0,0,55.9,0,normal_activity
VIS-B206248B7757,CUST-00287,2025-10-09,2026-04-10,2026-04-06,0,183,4,3,Returning,Free,Organic Search,Web,Northeast,partner_site,web,Billing,6.91,3,0,,0,0,0,59.4,1,normal_activity
VIS-3205052DF504,CUST-00288,2026-01-06,2026-04-11,2026-04-06,0,95,8,7,At Risk,Free,Referral,iOS,West,google,4.2.8,Search,6.8,3,0,,0,0,0,81.9,0,normal_activity
VIS-057E654444A7,CUST-00289,2026-02-13,2026-04-09,2026-04-06,0,55,9,8,New,Free,Direct,iOS,West,partner_site,4.2.9,Reports,3.54,3,0,,0,0,0,60.2,1,normal_activity
VIS-3A3C24CCF1B6,CUST-00289,2026-02-13,2026-04-08,2026-04-06,0,54,10,9,New,Free,Direct,iOS,West,instagram,4.2.8,Search,8.28,3,0,,0,0,0,62.9,0,normal_activity
VIS-2408849E4F83,CUST-00290,2025-09-18,2026-04-06,2026-04-06,0,200,4,3,At Risk,Free,Direct,Web,South,youtube,web,Export,8.61,3,0,,0,0,0,74.7,0,normal_activity
VIS-F36DDC1D92AC,CUST-00290,2025-09-18,2026-04-08,2026-04-06,0,202,5,4,At Risk,Free,Direct,Web,South,instagram,web,Search,6.35,5,0,,0,0,0,80.0,1,normal_activity
VIS-E5FEB8C460D3,CUST-00292,2025-10-16,2026-04-11,2026-04-06,0,177,9,8,Power User,Free,Paid Social,Web,Midwest,linkedin,web,Billing,5.02,4,0,,0,0,0,26.9,1,normal_activity
VIS-39E0F8745B69,CUST-00292,2025-10-16,2026-04-08,2026-04-06,0,174,10,9,Power User,Free,Paid Social,Web,Midwest,direct,web,Dashboard,3.31,2,0,,0,0,0,46.1,0,normal_activity
VIS-28C608ED9830,CUST-00293,2025-11-04,2026-04-10,2026-04-06,0,157,7,6,Returning,Basic,Email,Android,Midwest,linkedin,4.2.8,Dashboard,12.95,3,0,,0,1,0,28.0,1,normal_activity
VIS-3700AA8115F3,CUST-00294,2025-12-22,2026-04-10,2026-04-06,0,109,24,23,Power User,Pro,Organic Search,Web,West,youtube,web,Search,11.67,5,0,,0,0,0,15.6,1,normal_activity
VIS-4B0F652D1B96,CUST-00294,2025-12-22,2026-04-12,2026-04-06,0,111,25,24,Power User,Pro,Organic Search,Web,West,google,web,Dashboard,9.26,8,0,,0,0,0,13.8,0,normal_activity
VIS-8470FC9FD541,CUST-00294,2025-12-22,2026-04-07,2026-04-06,0,106,26,25,Power User,Pro,Organic Search,Web,West,linkedin,web,Export,19.57,10,0,,0,0,0,12.9,1,normal_activity
VIS-AEAE5FFC5923,CUST-00297,2025-10-25,2026-04-12,2026-04-06,0,169,10,9,Returning,Free,Direct,Web,Northeast,instagram,web,Search,9.63,1,0,,0,0,0,42.8,1,normal_activity
VIS-9F3BB7E87F1B,CUST-00297,2025-10-25,2026-04-06,2026-04-06,0,163,11,10,Returning,Free,Direct,Web,Northeast,newsletter,web,Export,3.17,3,0,,0,0,0,58.4,1,normal_activity
VIS-2E700DE0FFAD,CUST-00298,2025-12-10,2026-04-06,2026-04-06,0,117,13,12,Returning,Pro,Organic Search,Web,South,newsletter,web,Export,10.65,8,0,,0,0,1,24.5,1,normal_activity
VIS-B9B0E650FE3C,CUST-00299,2025-10-11,2026-04-08,2026-04-06,0,179,21,20,Returning,Pro,Direct,Web,Northeast,youtube,web,Search,11.15,7,0,,0,0,0,18.7,1,normal_activity
VIS-7CF3A448881D,CUST-00299,2025-10-11,2026-04-09,2026-04-06,0,180,22,21,Returning,Pro,Direct,Web,Northeast,youtube,web,Dashboard,13.75,7,0,,0,0,0,17.9,1,normal_activity
VIS-EF9EB2E5E1CA,CUST-00299,2025-10-11,2026-04-07,2026-04-06,0,178,23,22,Returning,Pro,Direct,Web,Northeast,youtube,web,Dashboard,15.81,9,0,,0,0,0,22.4,1,normal_activity
VIS-F29177512CE2,CUST-00300,2025-12-04,2026-04-12,2026-04-06,0,129,6,5,Returning,Basic,Direct,Web,West,linkedin,web,AI Assistant,8.67,4,0,,0,0,1,36.1,1,normal_activity
VIS-1599375E7AC7,CUST-00300,2025-12-04,2026-04-10,2026-04-06,0,127,7,6,Returning,Basic,Direct,Web,West,google,web,Export,7.41,4,0,,0,0,0,36.7,1,normal_activity
VIS-60F72FDFC10C,CUST-00300,2025-12-04,2026-04-09,2026-04-06,0,126,8,7,Returning,Basic,Direct,Web,West,newsletter,web,Reports,9.47,4,0,,0,0,0,48.1,0,normal_activity
VIS-3D4212E9BE60,CUST-00300,2025-12-04,2026-04-07,2026-04-06,0,124,9,8,Returning,Basic,Direct,Web,West,instagram,web,Export,3.46,7,0,,0,0,0,41.9,1,normal_activity
VIS-64C00983FD67,CUST-00302,2025-11-04,2026-04-12,2026-04-06,0,159,6,5,New,Basic,Direct,Web,Northeast,direct,web,Integrations,8.54,4,0,,0,0,0,53.3,1,normal_activity
VIS-498045BD0DB9,CUST-00303,2026-01-09,2026-04-10,2026-04-06,0,91,3,2,Returning,Free,Paid Social,Android,South,linkedin,4.2.7,Search,5.96,4,0,,0,0,0,54.9,1,normal_activity
VIS-6A8F4DB2F7DB,CUST-00304,2026-02-17,2026-04-08,2026-04-06,0,50,9,8,New,Basic,Paid Social,Android,Midwest,newsletter,4.2.8,AI Assistant,9.4,5,0,,0,0,0,53.7,1,normal_activity
VIS-692B0A34DD86,CUST-00305,2025-09-12,2026-04-07,2026-04-06,0,207,3,2,At Risk,Free,Referral,Web,South,youtube,web,AI Assistant,7.43,5,0,,0,0,0,79.5,0,normal_activity
VIS-0CBD1C0A097A,CUST-00307,2026-01-09,2026-04-07,2026-04-06,0,88,3,2,Returning,Free,Paid Social,iOS,West,linkedin,4.2.9,Dashboard,5.34,4,0,,0,0,0,54.0,0,normal_activity
VIS-508796E008A8,CUST-00307,2026-01-09,2026-04-09,2026-04-06,0,90,4,3,Returning,Free,Paid Social,iOS,West,direct,4.2.8,Export,5.75,2,0,,0,0,0,53.2,1,normal_activity
VIS-8017227E5B2C,CUST-00310,2025-12-26,2026-04-09,2026-04-06,0,104,9,8,New,Basic,Referral,Web,West,instagram,web,Billing,6.82,6,0,,0,0,0,43.8,0,normal_activity
VIS-2E504D560296,CUST-00310,2025-12-26,2026-04-07,2026-04-06,0,102,10,9,New,Basic,Referral,Web,West,partner_site,web,Billing,11.11,5,0,,0,0,0,53.4,1,normal_activity
VIS-505CF16862B2,CUST-00311,2025-10-08,2026-04-09,2026-04-06,0,183,6,5,New,Free,Direct,Android,Northeast,newsletter,4.2.8,Integrations,7.92,4,0,,0,0,1,50.9,1,normal_activity
VIS-FE764226C3D1,CUST-00312,2025-09-19,2026-04-09,2026-04-06,0,202,4,3,New,Free,Partner,Web,South,linkedin,web,Search,7.18,2,0,,0,0,0,57.1,1,normal_activity
VIS-37A2D019DCD0,CUST-00313,2026-01-14,2026-04-07,2026-04-06,0,83,13,12,New,Basic,Direct,Android,West,partner_site,4.2.8,Dashboard,6.44,6,0,,0,0,0,41.0,1,normal_activity
VIS-AD6B83C3178B,CUST-00316,2025-10-29,2026-04-08,2026-04-06,0,161,14,13,Power User,Basic,Organic Search,Android,West,google,4.2.9,Dashboard,10.59,3,0,,0,0,0,25.3,1,normal_activity
VIS-026111135004,CUST-00316,2025-10-29,2026-04-10,2026-04-06,0,163,15,14,Power User,Basic,Organic Search,Android,West,partner_site,4.2.9,Export,12.37,4,0,,0,0,0,31.0,1,normal_activity
VIS-0F7C74AFE053,CUST-00317,2025-12-19,2026-04-11,2026-04-06,0,113,3,2,At Risk,Pro,Organic Search,Android,Midwest,partner_site,4.2.8,Integrations,26.59,7,0,,0,0,0,49.0,0,normal_activity
VIS-C362F9684904,CUST-00318,2026-02-06,2026-04-07,2026-04-06,0,60,8,7,Returning,Free,Referral,Android,West,partner_site,4.2.9,Reports,7.88,2,0,,0,0,0,55.9,0,normal_activity
VIS-CBF6C638D5CA,CUST-00319,2026-02-10,2026-04-12,2026-04-06,0,61,4,3,New,Free,Paid Social,Android,International,linkedin,4.2.9,Reports,7.31,6,0,,0,0,0,54.2,1,normal_activity
VIS-4901AE2ECF90,CUST-00320,2026-02-10,2026-04-07,2026-04-06,0,56,19,18,Returning,Pro,Email,Web,West,direct,web,AI Assistant,17.85,10,0,,0,1,0,21.3,1,normal_activity
VIS-08C08893BA36,CUST-00320,2026-02-10,2026-04-10,2026-04-06,0,59,20,19,Returning,Pro,Email,Web,West,google,web,AI Assistant,11.79,9,0,,0,1,0,19.2,1,normal_activity
VIS-CCD027D75D78,CUST-00321,2026-02-16,2026-04-06,2026-04-06,0,49,7,6,Returning,Basic,Email,iOS,Midwest,youtube,4.2.9,Dashboard,9.83,6,0,,0,1,0,35.6,0,normal_activity
VIS-BC67CAD5DC29,CUST-00322,2026-02-06,2026-04-06,2026-04-06,0,59,18,17,Power User,Pro,Direct,iOS,Midwest,partner_site,4.2.8,Billing,0.43,6,0,,0,0,0,4.8,1,normal_activity
VIS-78D4C027D6A7,CUST-00322,2026-02-06,2026-04-11,2026-04-06,0,64,19,18,Power User,Pro,Direct,iOS,Midwest,google,4.2.7,Reports,12.65,6,0,,0,0,0,3.7,1,normal_activity
VIS-9F79AD871CF0,CUST-00322,2026-02-06,2026-04-06,2026-04-06,0,59,20,19,Power User,Pro,Direct,iOS,Midwest,linkedin,4.2.8,Dashboard,14.38,7,0,,0,0,0,5.4,1,normal_activity
VIS-860C08D7C40B,CUST-00324,2025-12-12,2026-04-10,2026-04-06,0,119,4,3,At Risk,Free,Organic Search,iOS,Midwest,partner_site,4.2.7,Integrations,6.29,1,0,,0,0,1,71.2,0,normal_activity
VIS-075E1233EFCD,CUST-00325,2025-12-16,2026-04-10,2026-04-06,0,115,3,2,At Risk,Free,Organic Search,Web,South,google,web,AI Assistant,4.14,1,0,,0,0,1,72.3,0,normal_activity
VIS-BCFB7B271A02,CUST-00326,2026-01-26,2026-04-06,2026-04-06,0,70,6,5,Returning,Basic,Partner,iOS,Northeast,google,4.2.7,Export,1.0,7,0,,0,0,0,49.3,1,normal_activity
VIS-C40D6BF98176,CUST-00328,2026-02-23,2026-04-12,2026-04-06,0,48,22,21,Power User,Pro,Email,Android,West,partner_site,4.2.7,Search,9.78,10,0,,0,1,1,1,1,normal_activity
VIS-96B0A2248A9F,CUST-00328,2026-02-23,2026-04-10,2026-04-06,0,46,23,22,Power User,Pro,Email,Android,West,newsletter,4.2.9,AI Assistant,7.57,5,0,,0,0,0,6.7,1,normal_activity
VIS-CD72BF537769,CUST-00328,2026-02-23,2026-04-10,2026-04-06,0,46,24,23,Power User,Pro,Email,Android,West,direct,4.2.9,Settings,27.14,4,0,,0,0,1,9.2,1,normal_activity
VIS-5841A5D0DE98,CUST-00328,2026-02-23,2026-04-10,2026-04-06,0,46,25,24,Power User,Pro,Email,Android,West,linkedin,4.2.9,Integrations,6.28,9,1,export failed,0,1,0,9.9,1,normal_activity
VIS-4C13EDBCB3A7,CUST-00329,2026-01-14,2026-04-07,2026-04-06,0,83,19,18,Power User,Basic,Email,iOS,Northeast,direct,4.2.9,Search,11.84,4,0,,0,1,0,29.1,1,normal_activity
VIS-F113C6100D7C,CUST-00329,2026-01-14,2026-04-08,2026-04-06,0,84,20,19,Power User,Basic,Email,iOS,Northeast,youtube,4.2.7,Settings,7.75,5,0,,0,0,0,26.2,0,normal_activity
VIS-470FA25846EB,CUST-00329,2026-01-14,2026-04-10,2026-04-06,0,86,21,20,Power User,Basic,Email,iOS,Northeast,newsletter,4.2.9,Export,10.42,6,0,,0,1,0,21.6,1,normal_activity
VIS-BA6D1D1B7ED1,CUST-00330,2026-02-09,2026-04-11,2026-04-06,0,61,2,1,Returning,Free,Paid Social,Web,West,google,web,Billing,6.66,3,0,,0,0,1,58.5,0,normal_activity
VIS-AB5AF20C1393,CUST-00333,2025-12-09,2026-04-08,2026-04-06,0,120,9,8,Power User,Free,Direct,Android,Midwest,youtube,4.2.7,Export,6.12,3,0,,0,0,0,37.0,1,normal_activity
VIS-B0B17ADB2C06,CUST-00333,2025-12-09,2026-04-12,2026-04-06,0,124,10,9,Power User,Free,Direct,Android,Midwest,newsletter,4.2.9,Dashboard,3.14,3,0,,0,0,1,33.6,1,normal_activity
VIS-C235365F28F3,CUST-00333,2025-12-09,2026-04-07,2026-04-06,0,119,11,10,Power User,Free,Direct,Android,Midwest,linkedin,4.2.8,Settings,6.69,2,0,,0,0,0,34.1,0,normal_activity
VIS-B1E35D1B6A2F,CUST-00334,2025-12-30,2026-04-10,2026-04-06,0,101,6,5,New,Free,Referral,Android,West,newsletter,4.2.9,AI Assistant,3.61,4,0,,0,0,0,58.7,1,normal_activity
VIS-6AF73C4EBE5D,CUST-00335,2026-02-14,2026-04-09,2026-04-06,0,54,4,3,Returning,Free,Organic Search,iOS,Midwest,newsletter,4.2.9,Search,3.32,2,0,,0,0,0,56.2,0,normal_activity
VIS-2CEA494ACCDF,CUST-00336,2025-09-23,2026-04-08,2026-04-06,0,197,10,9,New,Basic,Referral,Android,West,linkedin,4.2.8,AI Assistant,8.27,4,0,,0,0,0,42.9,1,normal_activity
VIS-021864972584,CUST-00337,2025-09-25,2026-04-12,2026-04-06,0,199,19,18,Power User,Pro,Paid Social,Android,South,newsletter,4.2.8,Export,20.52,6,0,,0,0,0,4.8,1,normal_activity
VIS-EFA1EDAB92C7,CUST-00337,2025-09-25,2026-04-06,2026-04-06,0,193,20,19,Power User,Pro,Paid Social,Android,South,instagram,4.2.9,Billing,12.06,6,0,,0,0,0,1,1,normal_activity
VIS-1F56272A5AB5,CUST-00337,2025-09-25,2026-04-12,2026-04-06,0,199,21,20,Power User,Pro,Paid Social,Android,South,youtube,4.2.8,Dashboard,27.48,7,0,,0,0,0,15.6,1,normal_activity
VIS-5A22F2A47998,CUST-00338,2025-10-01,2026-04-12,2026-04-06,0,193,8,7,New,Free,Organic Search,Web,West,newsletter,web,Search,6.97,1,0,,0,0,1,59.2,1,normal_activity
VIS-C653341568FC,CUST-00338,2025-10-01,2026-04-09,2026-04-06,0,190,9,8,New,Free,Organic Search,Web,West,youtube,web,Dashboard,7.1,3,0,,0,0,0,56.2,1,normal_activity
VIS-ED9C194E998F,CUST-00339,2025-12-11,2026-04-07,2026-04-06,0,117,6,5,Returning,Basic,Paid Social,Android,Northeast,linkedin,4.2.9,Dashboard,5.38,2,0,,0,0,0,44.7,0,normal_activity
VIS-AD80EE5CB891,CUST-00340,2025-11-22,2026-04-08,2026-04-06,0,137,19,18,Returning,Enterprise,Paid Social,iOS,International,newsletter,4.2.9,Billing,12.05,5,0,,0,0,0,14.9,0,normal_activity
VIS-79BD89D5AF71,CUST-00340,2025-11-22,2026-04-11,2026-04-06,0,140,20,19,Returning,Enterprise,Paid Social,iOS,International,youtube,4.2.9,Dashboard,28.73,12,0,,0,0,0,17.4,1,normal_activity
VIS-C15B94B15FDE,CUST-00340,2025-11-22,2026-04-11,2026-04-06,0,140,21,20,Returning,Enterprise,Paid Social,iOS,International,partner_site,4.2.9,AI Assistant,14.69,8,0,,0,0,0,23.0,0,normal_activity
VIS-FB6951F309C3,CUST-00340,2025-11-22,2026-04-12,2026-04-06,0,141,22,21,Returning,Enterprise,Paid Social,iOS,International,google,4.2.8,Reports,15.37,7,0,,0,0,0,21.5,1,normal_activity
VIS-0D53D8E0A0F9,CUST-00341,2026-02-24,2026-04-08,2026-04-06,0,43,6,5,New,Free,Direct,Web,South,partner_site,web,AI Assistant,8.83,2,0,,0,0,1,58.0,0,normal_activity
VIS-653D81710A2B,CUST-00342,2025-11-18,2026-04-08,2026-04-06,0,141,6,5,New,Free,Email,iOS,West,youtube,4.2.9,Search,3.48,2,0,,0,1,0,62.1,1,normal_activity
VIS-A6FAB4B69B6A,CUST-00343,2025-11-26,2026-04-11,2026-04-06,0,136,19,18,Returning,Enterprise,Organic Search,Android,South,youtube,4.2.9,Billing,18.03,12,0,,0,0,1,20.5,0,normal_activity
VIS-BEFAF972D98C,CUST-00343,2025-11-26,2026-04-08,2026-04-06,0,133,20,19,Returning,Enterprise,Organic Search,Android,South,direct,4.2.9,Billing,13.19,9,0,,0,0,0,6.6,1,normal_activity
VIS-0329D960BFB3,CUST-00343,2025-11-26,2026-04-09,2026-04-06,0,134,21,20,Returning,Enterprise,Organic Search,Android,South,youtube,4.2.9,Settings,12.94,15,0,,0,0,0,20.8,1,normal_activity
VIS-BD534BDD404D,CUST-00344,2025-09-06,2026-04-10,2026-04-06,0,216,4,3,At Risk,Free,Paid Social,Web,Northeast,direct,web,Dashboard,4.19,1,0,,0,0,0,73.1,0,normal_activity
VIS-CEF3C92448D7,CUST-00347,2025-12-26,2026-04-07,2026-04-06,0,102,8,7,Returning,Basic,Organic Search,Android,Northeast,partner_site,4.2.9,Export,7.78,7,0,,0,0,1,36.6,0,normal_activity
VIS-88F5F980C2F0,CUST-00347,2025-12-26,2026-04-12,2026-04-06,0,107,9,8,Returning,Basic,Organic Search,Android,Northeast,partner_site,4.2.8,Export,11.61,4,0,,0,0,0,42.2,1,normal_activity
VIS-B2F1FEC1A083,CUST-00347,2025-12-26,2026-04-06,2026-04-06,0,101,10,9,Returning,Basic,Organic Search,Android,Northeast,partner_site,4.2.7,Dashboard,5.09,5,0,,0,0,0,45.9,1,normal_activity
VIS-731CF8B1BE9C,CUST-00349,2025-11-16,2026-04-10,2026-04-06,0,145,4,3,Returning,Free,Direct,Web,Northeast,newsletter,web,Settings,7.65,2,0,,0,0,0,53.9,0,normal_activity
VIS-9F566B8720BC,CUST-00351,2026-02-19,2026-04-06,2026-04-06,0,46,4,3,Returning,Free,Partner,Web,Northeast,google,web,Billing,5.04,2,0,,0,0,0,55.1,0,normal_activity
VIS-4D23A46D1C2C,CUST-00351,2026-02-19,2026-04-09,2026-04-06,0,49,5,4,Returning,Free,Partner,Web,Northeast,google,web,Search,3.39,3,0,,0,0,0,59.8,0,normal_activity
VIS-23D864C9B95F,CUST-00352,2025-12-30,2026-04-08,2026-04-06,0,99,9,8,Returning,Basic,Referral,iOS,South,instagram,4.2.9,Integrations,8.06,4,0,,0,0,0,41.9,0,normal_activity
VIS-EFF92A7DF3A1,CUST-00352,2025-12-30,2026-04-08,2026-04-06,0,99,10,9,Returning,Basic,Referral,iOS,South,linkedin,4.2.7,Dashboard,7.15,4,0,,0,0,0,48.2,1,normal_activity
VIS-6FC53EADE227,CUST-00354,2025-10-02,2026-04-10,2026-04-06,0,190,9,8,Power User,Free,Paid Social,iOS,West,partner_site,4.2.8,Dashboard,8.04,4,0,,0,0,1,32.0,1,normal_activity
VIS-132A0109C68F,CUST-00354,2025-10-02,2026-04-08,2026-04-06,0,188,10,9,Power User,Free,Paid Social,iOS,West,direct,4.2.7,AI Assistant,7.92,3,0,,0,0,0,40.5,0,normal_activity
VIS-DBB386F236FB,CUST-00354,2025-10-02,2026-04-06,2026-04-06,0,186,11,10,Power User,Free,Paid Social,iOS,West,google,4.2.8,Search,7.15,1,0,,0,0,0,36.5,0,normal_activity
VIS-0A35A3F97665,CUST-00355,2025-10-06,2026-04-10,2026-04-06,0,186,6,5,Returning,Pro,Organic Search,iOS,South,google,4.2.9,Reports,12.8,7,0,,0,0,0,36.4,1,normal_activity
VIS-0D0D1A76083C,CUST-00355,2025-10-06,2026-04-06,2026-04-06,0,182,7,6,Returning,Pro,Organic Search,iOS,South,google,4.2.8,Search,4.65,10,0,,0,0,0,30.4,1,normal_activity
VIS-86CDBF3A9B9B,CUST-00355,2025-10-06,2026-04-09,2026-04-06,0,185,8,7,Returning,Pro,Organic Search,iOS,South,partner_site,4.2.9,Integrations,14.0,11,0,,0,0,0,34.8,0,normal_activity
VIS-7F0C33F7F93C,CUST-00355,2025-10-06,2026-04-12,2026-04-06,0,188,9,8,Returning,Pro,Organic Search,iOS,South,google,4.2.9,Integrations,25.3,7,0,,0,0,1,25.9,0,normal_activity
VIS-8C9E017A6123,CUST-00355,2025-10-06,2026-04-09,2026-04-06,0,185,10,9,Returning,Pro,Organic Search,iOS,South,youtube,4.2.9,Dashboard,9.37,12,0,,0,0,0,24.8,0,normal_activity
VIS-F43DFE9A45A0,CUST-00355,2025-10-06,2026-04-10,2026-04-06,0,186,11,10,Returning,Pro,Organic Search,iOS,South,instagram,4.2.9,Dashboard,17.97,8,0,,0,0,0,32.4,0,normal_activity
